,date,index,signal_emg,emg_envelope,signal_mmg
1879,2024-07-20 09:01:15.615123024,32879,0.06926031108680923,0.42056699711782,0.013546329413971582
1884,2024-07-20 09:02:42.032406481,32884,0.16874420781812882,0.4213150718011603,0.007943108411726857
1889,2024-07-20 09:04:08.449689937,32889,0.1353797881877365,0.42206797644662447,0.02437117729218083
1894,2024-07-20 09:05:34.866973394,32894,0.16793139705477628,0.4228250703270258,0.023326691155587446
1899,2024-07-20 09:07:01.284256851,32899,0.04379389329423111,0.4235857126047122,0.008863399298691304
1904,2024-07-20 09:08:27.701540308,32904,0.08994934302039966,0.42434926310760895,0.0054196134701963725
1909,2024-07-20 09:09:54.118823764,32909,0.2749656347851572,0.4251150830952174,0.006588319332386922
1914,2024-07-20 09:11:20.536107221,32914,0.14798685555835997,0.42588253601279813,0.023043584690852395
1919,2024-07-20 09:12:46.953390678,32919,0.1352647100038845,0.4266509882318152,0.00044732964962492807
1924,2024-07-20 09:14:13.370674134,32924,0.13246591282327197,0.4274198097746732,0.030006184648130003
1929,2024-07-20 09:15:39.787957591,32929,0.24683090012414788,0.4281883750222645,0.02451850681230117
1934,2024-07-20 09:17:06.205241048,32934,0.0563274452926848,0.428956063403276,0.007877567530514166
1939,2024-07-20 09:18:32.622524504,32939,0.14496764425721625,0.4297222600641697,0.0005655867040479373
1944,2024-07-20 09:19:59.039807961,32944,0.18937070361688382,0.4304863565187571,0.013893645733924523
1949,2024-07-20 09:21:25.457091418,32949,0.19550951656099758,0.43124775127648507,0.023562004486386918
1954,2024-07-20 09:22:51.874374874,32954,0.1062889973395807,0.4320058504486881,0.004997170656031926
1959,2024-07-20 09:24:18.291658331,32959,0.25554723133889945,0.43276006833212893,0.004329608933612972
1964,2024-07-20 09:25:44.708941788,32964,0.05768599891903477,0.43350982796944787,0.027659690444145107
1969,2024-07-20 09:27:11.126225245,32969,0.1888535286185018,0.4342545616861952,0.04330032437930631
1974,2024-07-20 09:28:37.543508701,32974,0.05130169211260551,0.4349937116040825,0.0028214354892656442
1979,2024-07-20 09:30:03.960792158,32979,0.1376558751800419,0.43572673013018237,0.03465941152874582
1984,2024-07-20 09:31:30.378075615,32984,0.10952217109284558,0.4364530804222292,0.02047269013683579
1989,2024-07-20 09:32:56.795359071,32989,0.2349161237584674,0.43717223683047185,0.006636753095825549
1994,2024-07-20 09:34:23.212642528,32994,0.036188929759921364,0.43788368531650934,0.0019078836609388923
1999,2024-07-20 09:35:49.629925985,32999,0.07708181395198146,0.4385869238494006,0.022174172027678393
2004,2024-07-20 09:37:16.047209441,33004,0.02700700956450885,0.43928146277966024,0.04006449872081692
2009,2024-07-20 09:38:42.464492898,33009,0.25140295204972807,0.4399668251915898,0.033705491064187604
2014,2024-07-20 09:40:08.881776355,33014,0.023484769288090398,0.4406425472342515,0.0016015155319676758
2019,2024-07-20 09:41:35.299059811,33019,0.0325583654429519,0.4413081784312472,0.013433092950731687
2024,2024-07-20 09:43:01.716343268,33024,0.0008958996171745033,0.44196328196922924,0.005278336279111293
2029,2024-07-20 09:44:28.133626725,33029,0.16876594372751624,0.4426074349649841,0.01212474768432682
2034,2024-07-20 09:45:54.550910182,33034,0.2543004033311333,0.44324022871134927,0.010869801733754106
2039,2024-07-20 09:47:20.968193638,33039,0.11482108884578499,0.44386126890212674,0.030312128317560756
2044,2024-07-20 09:48:47.385477095,33044,0.05226929960359467,0.4444701758360197,0.02930140714268913
2049,2024-07-20 09:50:13.802760552,33049,0.024238287619107776,0.44506658459961873,0.013398802253109047
2054,2024-07-20 09:51:40.220044008,33054,0.13416882520284157,0.44565014522966573,0.005105206442983384
2059,2024-07-20 09:53:06.637327465,33059,0.14171966225171193,0.4462205228546143,0.015584751646189608
2064,2024-07-20 09:54:33.054610922,33064,0.20612841884433541,0.4467773978154362,0.020202568070963326
2069,2024-07-20 09:55:59.471894378,33069,0.11579545902160496,0.44732046576533935,0.0030244175170085715
2074,2024-07-20 09:57:25.889177835,33074,0.1894304551747137,0.4478494377480912,0.01389180026764132
2079,2024-07-20 09:58:52.306461292,33079,0.07445275926826495,0.4483640402545624,0.011119948871324982
2084,2024-07-20 10:00:18.723744748,33084,0.18578658315121538,0.4488640152570654,0.0004547740978898424
2089,2024-07-20 10:01:45.141028205,33089,0.08822061353577532,0.449349120221142,0.009262117838692683
2094,2024-07-20 10:03:11.558311662,33094,0.2649638988705158,0.4498191280946686,0.03759009266962757
2099,2024-07-20 10:04:37.975595119,33099,0.03937590619300774,0.4502738272741916,0.046703558149819795
2104,2024-07-20 10:06:04.392878575,33104,0.15889813915618414,0.45071302154822684,0.03857401786635571
2109,2024-07-20 10:07:30.810162032,33109,0.2149323882790005,0.4511365300173164,0.03298236199400675
2114,2024-07-20 10:08:57.227445489,33114,0.08465097479739232,0.4515441869907811,0.021899569606030213
2119,2024-07-20 10:10:23.644728945,33119,0.07526552018072385,0.45193584186036917,0.006148330083351825
2124,2024-07-20 10:11:50.062012402,33124,0.08780860545478776,0.45231135895131336,0.0008461480773485676
2129,2024-07-20 10:13:16.479295859,33129,0.1399081299174601,0.45267061735147085,0.0007380147660535358
2134,2024-07-20 10:14:42.896579315,33134,0.06649661402735163,0.4530135107189436,0.020265116987043637
2139,2024-07-20 10:16:09.313862772,33139,0.5846354283920839,0.45333994706815445,0.03635530536493634
2144,2024-07-20 10:17:35.731146229,33144,0.14973232274904502,0.4536498485345341,0.010077875135655954
2149,2024-07-20 10:19:02.148429685,33149,0.13579300148777745,0.4539431511179794,0.015927828323592894
2154,2024-07-20 10:20:28.565713142,33154,0.2132267307690469,0.4542198044053071,0.001375166066096527
2159,2024-07-20 10:21:54.982996599,33159,0.46140692266289673,0.45447977127243605,0.01421079099716099
2164,2024-07-20 10:23:21.400280056,33164,0.15653408601957058,0.4547230275672412,0.0016930148970316925
2169,2024-07-20 10:24:47.817563512,33169,0.07908536761952482,0.45494956177386214,5.376985940560623e-05
2174,2024-07-20 10:26:14.234846969,33174,0.1317104922240253,0.4551593746596356,0.01741062933238747
2179,2024-07-20 10:27:40.652130426,33179,0.11637945901253714,0.45535247890606345,0.023006062950306282
2184,2024-07-20 10:29:07.069413882,33184,0.06762054824202429,0.4555288987254515,0.020692527373668935
2189,2024-07-20 10:30:33.486697339,33189,0.1734130247972591,0.45568866946475817,0.033390045170414634
2194,2024-07-20 10:31:59.903980796,33194,0.2444906418383955,0.45583183719791387,0.043921507763285766
2199,2024-07-20 10:33:26.321264252,33199,0.014660937290308072,0.4559584583080255,0.011421315333539009
2204,2024-07-20 10:34:52.738547709,33204,0.11296803770205757,0.4560685990609159,0.0322336446888563
2209,2024-07-20 10:36:19.155831166,33209,0.1177284816812954,0.4561623351712524,0.02917916244277212
2214,2024-07-20 10:37:45.573114622,33214,0.08299220465946502,0.4562397513628578,0.0003750391048834896
2219,2024-07-20 10:39:11.990398079,33219,0.15135153921745867,0.45630094092469947,0.007375931098012666
2224,2024-07-20 10:40:38.407681536,33224,0.047702895352676584,0.4563460052639665,0.0077970067261631335
2229,2024-07-20 10:42:04.824964993,33229,0.10003183052613948,0.4563750534577292,0.007285286453319482
2234,2024-07-20 10:43:31.242248449,33234,0.12829048868215623,0.4563882018042577,0.0074632909415452515
2239,2024-07-20 10:44:57.659531906,33239,0.14249640938234764,0.45638557337486835,0.010917523890684452
2244,2024-07-20 10:46:24.076815363,33244,0.17962572912671498,0.4563672975673685,0.018011319813502916
2249,2024-07-20 10:47:50.494098819,33249,0.06838338386072275,0.45633350966176767,0.03001044708642389
2254,2024-07-20 10:49:16.911382276,33254,0.17495279809521874,0.4562843503789463,0.005370446710872547
2259,2024-07-20 10:50:43.328665733,33259,0.06724552454322241,0.4562199654430008,0.05179684607341093
2264,2024-07-20 10:52:09.745949189,33264,0.16705811636386622,0.45614050514807203,0.07478509679525153
2269,2024-07-20 10:53:36.163232646,33269,0.11439393353983181,0.45604612393021265,0.038234851031542096
2274,2024-07-20 10:55:02.580516103,33274,0.07747790434429076,0.45593697994499827,0.00593233009229469
2279,2024-07-20 10:56:28.997799559,33279,0.10540586213770992,0.4558132346516012,0.021407590445681433
2284,2024-07-20 10:57:55.415083016,33284,0.16450225845886318,0.4556750524037974,0.027917579825691836
2289,2024-07-20 10:59:21.832366473,33289,0.27147705723788174,0.4555226000486326,0.03744158632790547
2294,2024-07-20 11:00:48.249649929,33294,0.06222090552930236,0.4553560465337481,0.03738939344071867
2299,2024-07-20 11:02:14.666933386,33299,0.03507639109595927,0.45517556252423447,0.030999768169607776
2304,2024-07-20 11:03:41.084216843,33304,0.2381315147744153,0.45498132003007086,0.00671245874940625
2309,2024-07-20 11:05:07.501500300,33309,0.14432797262329958,0.4547734920451233,0.038103483639851034
2314,2024-07-20 11:06:33.918783756,33314,0.1298894234303143,0.45455225219864465,0.06130858415879436
2319,2024-07-20 11:08:00.336067213,33319,0.013978902527402175,0.4543177744199661,0.04913830416820924
2324,2024-07-20 11:09:26.753350670,33324,0.19013616599504782,0.45407023261694646,0.03136715763948201
2329,2024-07-20 11:10:53.170634126,33329,0.14622511912420072,0.4538098003685588,0.014303656783224716
2334,2024-07-20 11:12:19.587917583,33334,0.05942424928837304,0.45353665063219467,0.00901517112069349
2339,2024-07-20 11:13:46.005201040,33339,0.127192729441553,0.45325095546622896,0.02157148933998415
2344,2024-07-20 11:15:12.422484496,33344,0.09405433758828888,0.45295288576859283,0.018322913192328295
2349,2024-07-20 11:16:38.839767953,33349,0.10827201248574357,0.4526426110323803,0.010037931867166523
2354,2024-07-20 11:18:05.257051410,33354,0.03607601033354717,0.45232029911930227,0.006325668386926836
2359,2024-07-20 11:19:31.674334866,33359,0.12120750893523828,0.4519861160513632,0.0028877780469648597
2364,2024-07-20 11:20:58.091618323,33364,0.05886922321880673,0.4516402258212125,0.011498029657321138
2369,2024-07-20 11:22:24.508901780,33369,0.003778171627338113,0.45128279022156825,0.01959487071164943
2374,2024-07-20 11:23:50.926185237,33374,0.2537045274405215,0.45091396869407135,0.002354312877441416
2379,2024-07-20 11:25:17.343468693,33379,0.11424229881366788,0.4505339181977371,0.015647755316516163
2384,2024-07-20 11:26:43.760752150,33384,0.22002366361477702,0.4501427930968648,0.017188515238477503
2389,2024-07-20 11:28:10.178035607,33389,0.010823954002002286,0.44974074506808437,0.024934434814197933
2394,2024-07-20 11:29:36.595319063,33394,0.06039696989031269,0.4493279230261339,0.03370787596448123
2399,2024-07-20 11:31:03.012602520,33399,0.09563616365756139,0.44890447306807324,0.023189928079100287
2404,2024-07-20 11:32:29.429885977,33404,0.08283867383786625,0.44847053843569895,0.001755165900005702
2409,2024-07-20 11:33:55.847169433,33409,0.004427424884901443,0.4480262594958359,0.020209030393906056
2414,2024-07-20 11:35:22.264452890,33414,0.18369893859453051,0.4475717737380319,0.02257244986055919
2419,2024-07-20 11:36:48.681736347,33419,0.4269614333902265,0.4471072157890646,0.02892802606127406
2424,2024-07-20 11:38:15.099019803,33424,0.20471700733331755,0.44663271744322897,0.03721772312281733
2429,2024-07-20 11:39:41.516303260,33429,0.2750346179944371,0.44614840770721753,0.0018850453419805805
2434,2024-07-20 11:41:07.933586717,33434,0.07164566349805855,0.44565441285837976,0.06730736494374503
2439,2024-07-20 11:42:34.350870174,33439,0.011884746314915214,0.44515085651526287,0.09879704828208279
2444,2024-07-20 11:44:00.768153630,33444,0.019412204407435872,0.44463785971962494,0.06140940188732655
2449,2024-07-20 11:45:27.185437087,33449,0.14719979518352785,0.44411554102909906,0.006177987323912997
2454,2024-07-20 11:46:53.602720544,33454,0.015878098119095983,0.4435840166198233,0.01914133386720656
2459,2024-07-20 11:48:20.020004000,33459,0.025301534071098995,0.4430434003983323,0.03548046158960454
2464,2024-07-20 11:49:46.437287457,33464,0.16424316034066977,0.4424938041221024,0.052302314812485824
2469,2024-07-20 11:51:12.854570914,33469,0.08333914903844386,0.44193533752787695,0.043504854620068666
2474,2024-07-20 11:52:39.271854370,33474,0.03943915581011078,0.4413681084669494,0.016718933802949993
2479,2024-07-20 11:54:05.689137827,33479,0.10119499838445795,0.4407922230464837,0.0023503717848720584
2484,2024-07-20 11:55:32.106421284,33484,0.24081705089134167,0.4402077857758167,0.0012540921668024619
2489,2024-07-20 11:56:58.523704740,33489,0.24911543465060676,0.43961489971669576,0.0038818071410603302
2494,2024-07-20 11:58:24.940988197,33494,0.04684620281467889,0.43901366663636826,0.001351489490968823
2499,2024-07-20 11:59:51.358271654,33499,0.19884591541244673,0.43840418716243285,0.003631000074040481
2504,2024-07-20 12:01:17.775555111,33504,0.2981116635378294,0.43778656093853074,0.005103163118479765
2509,2024-07-20 12:02:44.192838567,33509,0.2567628879291863,0.4371608867800697,0.010747251405492713
2514,2024-07-20 12:04:10.610122024,33514,0.01287162212359783,0.4365272628292752,0.01112449716114827
2519,2024-07-20 12:05:37.027405481,33519,0.1050945130262533,0.4358857867091528,0.0032195819220288842
2524,2024-07-20 12:07:03.444688937,33524,0.20705895147788062,0.43523655567594277,0.01048167245549507
2529,2024-07-20 12:08:29.861972394,33529,0.04985797166051718,0.43457966676997495,0.014229870944786473
2534,2024-07-20 12:09:56.279255851,33534,0.1623225298126815,0.43391521696470065,0.010279467389911324
2539,2024-07-20 12:11:22.696539307,33539,0.021599132692705636,0.4332433033137416,0.007454175476832183
2544,2024-07-20 12:12:49.113822764,33544,0.0658762412924821,0.43256402309564823,0.0016455694260098434
2549,2024-07-20 12:14:15.531106221,33549,0.01881949037246952,0.4318774739563772,0.016313353932275003
2554,2024-07-20 12:15:41.948389677,33554,0.019696704273736987,0.4311837540494262,0.026726719003906087
2559,2024-07-20 12:17:08.365673134,33559,0.14868393057164342,0.43048296217375676,0.029480906477587675
2564,2024-07-20 12:18:34.782956591,33564,0.05341064838808751,0.4297751979093853,0.014907480889730566
2569,2024-07-20 12:20:01.200240048,33569,0.062445275503813444,0.42906056175045415,0.02126594673259302
2574,2024-07-20 12:21:27.617523504,33574,0.034801295240116784,0.4283391552354967,0.04718459855530453
2579,2024-07-20 12:22:54.034806961,33579,0.1161802579400969,0.427611081074315,0.034090039646594655
2584,2024-07-20 12:24:20.452090418,33584,0.19288451081259878,0.42687644327112245,0.010645145614018855
2589,2024-07-20 12:25:46.869373874,33589,0.12462138545936127,0.4261353472434029,0.02220754428185129
2594,2024-07-20 12:27:13.286657331,33594,0.09147655358609508,0.4253878999356519,0.04247154398966876
2599,2024-07-20 12:28:39.703940788,33599,0.1761725580529359,0.42463420992724427,0.010693077084525356
2604,2024-07-20 12:30:06.121224244,33604,0.3489581568021139,0.4238743875337974,0.029830470723908264
2609,2024-07-20 12:31:32.538507701,33609,0.1430551137415238,0.4231085449012053,0.007430677775235091
2614,2024-07-20 12:32:58.955791158,33614,0.21758864219601293,0.42233679609166197,0.009245387953998124
2619,2024-07-20 12:34:25.373074614,33619,0.22707645981595134,0.421559257160979,0.03713883933654263
2624,2024-07-20 12:35:51.790358071,33624,0.12636722465239603,0.42077604622685644,0.06605856462932311
2629,2024-07-20 12:37:18.207641528,33629,0.11829148397006996,0.41998728352824377,0.038669172925578726
2634,2024-07-20 12:38:44.624924985,33634,0.13355636143448704,0.41919309147589967,0.013679836576696632
2639,2024-07-20 12:40:11.042208441,33639,0.1287006678504019,0.4183935946945317,0.005268487772949377
2644,2024-07-20 12:41:37.459491898,33644,0.045334787988053814,0.4175889200572481,0.021897137135937304
2649,2024-07-20 12:43:03.876775355,33649,0.0620980377456551,0.41677919671288083,0.051788459974880865
2654,2024-07-20 12:44:30.294058811,33654,0.07599052831590104,0.415964556106757,0.03787248345253324
2659,2024-07-20 12:45:56.711342268,33659,0.32118457695471525,0.4151451319957836,0.0016311015645285656
2664,2024-07-20 12:47:23.128625725,33664,0.08348244354802331,0.41432106045810296,0.00506690622903917
2669,2024-07-20 12:48:49.545909181,33669,0.009973452877139969,0.41349247989772986,0.009038477374060267
2674,2024-07-20 12:50:15.963192638,33674,0.06022173849459114,0.4126595310446838,0.010929552177965268
2679,2024-07-20 12:51:42.380476095,33679,0.08903289926220798,0.4118223569508823,0.00882517389352517
2684,2024-07-20 12:53:08.797759551,33684,0.17140736674813284,0.41098110298227186,0.020612564166073738
2689,2024-07-20 12:54:35.215043008,33689,0.004262893063633672,0.4101359168075179,0.013317723397263084
2694,2024-07-20 12:56:01.632326465,33694,0.056751977634336585,0.40928694838340357,0.025511278494722206
2699,2024-07-20 12:57:28.049609921,33699,0.2188345920146972,0.4084343499371216,0.040326519175259395
2704,2024-07-20 12:58:54.466893378,33704,0.10644910301066908,0.4075782759455848,0.008818388230541038
2709,2024-07-20 13:00:20.884176835,33709,0.03290361633049666,0.4067188831118224,0.023026732951547807
2714,2024-07-20 13:01:47.301460292,33714,0.012889285682712637,0.4058563303382786,0.03746205265347169
2719,2024-07-20 13:03:13.718743748,33719,0.1553722074931701,0.4049907786969938,0.03326294399284894
2724,2024-07-20 13:04:40.136027205,33724,0.06600587083559092,0.40412239139662354,0.003023516659763167
2729,2024-07-20 13:06:06.553310662,33729,0.3773010528128115,0.40325133374618427,0.016900736453625085
2734,2024-07-20 13:07:32.970594118,33734,0.03164057843681691,0.4023777731156043,0.0009217825414486098
2739,2024-07-20 13:08:59.387877575,33739,0.07332844901493579,0.401501878893221,0.003921280669320394
2744,2024-07-20 13:10:25.805161032,33744,0.08544659793977173,0.4006238224400058,0.03069910927871682
2749,2024-07-20 13:11:52.222444488,33749,0.336867029800607,0.3997437770406664,0.04932089613947187
2754,2024-07-20 13:13:18.639727945,33754,0.14884488029783466,0.3988619178515947,0.018327622857976213
2759,2024-07-20 13:14:45.057011402,33759,0.1269766363691247,0.3979784218457202,0.0064705028206448875
2764,2024-07-20 13:16:11.474294858,33764,0.26005402117401083,0.39709346775428594,0.00663712281494378
2769,2024-07-20 13:17:37.891578315,33769,0.0368092693281065,0.3962072360059725,0.02717075251502561
2774,2024-07-20 13:19:04.308861772,33774,0.2188341630189101,0.3953199086638156,0.03434005529483428
2779,2024-07-20 13:20:30.726145229,33779,0.14039138353767955,0.3944316693605446,0.030052945596549953
2784,2024-07-20 13:21:57.143428685,33784,0.19936482522697105,0.3935427032328948,0.024727109300741887
2789,2024-07-20 13:23:23.560712142,33789,0.08203598098289641,0.3926531968553748,0.006779460963024767
2794,2024-07-20 13:24:49.977995599,33794,0.12957380815747807,0.3917633381740553,0.024313132092434325
2799,2024-07-20 13:26:16.395279055,33799,0.06616842516896497,0.3908733164408899,0.0315714974437828
2804,2024-07-20 13:27:42.812562512,33804,0.045275257036414586,0.3899833221488232,0.0130549923291127
2809,2024-07-20 13:29:09.229845969,33809,0.2640447882568245,0.3890935469682262,0.007125367172479051
2814,2024-07-20 13:30:35.647129425,33814,0.0962551618522853,0.38820418368490534,0.016365844429333323
2819,2024-07-20 13:32:02.064412882,33819,0.06286490781171683,0.38731542613996334,0.011786136390599935
2824,2024-07-20 13:33:28.481696339,33824,0.2892145215329042,0.3864274691718368,0.004428971106172391
2829,2024-07-20 13:34:54.898979795,33829,0.10896285848384503,0.38554050856044714,0.008339325526312459
2834,2024-07-20 13:36:21.316263252,33834,0.04436882006966527,0.384654740973498,0.009739615167034506
2839,2024-07-20 13:37:47.733546709,33839,0.019294398588255424,0.3837703639148734,0.04551600064292339
2844,2024-07-20 13:39:14.150830166,33844,0.25341166845227986,0.3828875756751946,0.046808748333497734
2849,2024-07-20 13:40:40.568113622,33849,0.1664785852124203,0.38200657528450277,0.010563383510746462
2854,2024-07-20 13:42:06.985397079,33854,0.09731952128039709,0.3811275624669594,0.008787391396293344
2859,2024-07-20 13:43:33.402680536,33859,0.12459409698275946,0.38025073759729766,0.0014148025758787123
2864,2024-07-20 13:44:59.819963992,33864,0.1884331462803999,0.3793763016587689,0.0005760165931532717
2869,2024-07-20 13:46:26.237247449,33869,0.0973871739199817,0.37850445620233025,0.0039492565235825705
2874,2024-07-20 13:47:52.654530906,33874,0.09096903278757949,0.3776354033066651,0.0020765919352941304
2879,2024-07-20 13:49:19.071814362,33879,0.1839843014563034,0.37676934553887786,0.011449090020097811
2884,2024-07-20 13:50:45.489097819,33884,0.0879834359768689,0.37590648591566506,0.03758069178925891
2889,2024-07-20 13:52:11.906381276,33889,0.05492245983266058,0.3750470278645711,0.047935474316326235
2894,2024-07-20 13:53:38.323664732,33894,0.054561925191891056,0.37419117518505024,0.016905101322346325
2899,2024-07-20 13:55:04.740948189,33899,0.30213398745950504,0.37333913200910307,0.015170100219808351
2904,2024-07-20 13:56:31.158231646,33904,0.19563005778602768,0.37249110276106534,0.00033027502409889453
2909,2024-07-20 13:57:57.575515103,33909,0.16550051020120826,0.3716472921161666,0.021822454634029636
2914,2024-07-20 13:59:23.992798559,33914,0.0899571929140858,0.37080790495751476,0.006213684337270779
2919,2024-07-20 14:00:50.410082016,33919,0.14744213272518808,0.36997314633126716,0.010742013166343229
2924,2024-07-20 14:02:16.827365473,33924,0.055713329080935674,0.3691432214001181,0.00495963003202459
2929,2024-07-20 14:03:43.244648929,33929,0.12567465042322057,0.3683183353952743,0.025700291778403026
2934,2024-07-20 14:05:09.661932386,33934,0.1703937210929256,0.367498693567199,0.023589703932780235
2939,2024-07-20 14:06:36.079215843,33939,0.07693764164734387,0.36668450113518125,0.0119361258117302
2944,2024-07-20 14:08:02.496499299,33944,0.13500120070119484,0.3658759632359005,0.0037284662434797565
2949,2024-07-20 14:09:28.913782756,33949,0.09814150747078093,0.36507328487102686,0.010737064127555698
2954,2024-07-20 14:10:55.331066213,33954,0.010667081468271371,0.36427667085384335,0.039704365246954074
2959,2024-07-20 14:12:21.748349669,33959,0.13485071789967185,0.3634863257547529,0.05886716173659854
2964,2024-07-20 14:13:48.165633126,33964,0.08355456086845178,0.36270245384541117,0.04132327327784088
2969,2024-07-20 14:15:14.582916583,33969,0.008880969781352355,0.3619252590410413,0.004696067703299639
2974,2024-07-20 14:16:41.000200040,33974,0.01752129644642555,0.3611549448405842,0.01721398712985302
2979,2024-07-20 14:18:07.417483496,33979,0.15092297736774118,0.3603917142643303,0.01090994610860429
2984,2024-07-20 14:19:33.834766953,33984,0.010242498181044,0.35963576978862277,0.01101393136469215
2989,2024-07-20 14:21:00.252050410,33989,0.036888546185224205,0.3588873132770539,0.01277357489713211
2994,2024-07-20 14:22:26.669333866,33994,0.17440924129496466,0.35814654590744427,0.014190232850179662
2999,2024-07-20 14:23:53.086617323,33999,0.07305590450964583,0.35741366809395136,0.029483953311946223
3004,2024-07-20 14:25:19.503900780,34004,0.1586951385005432,0.3566888794036576,0.012550727352713092
3009,2024-07-20 14:26:45.921184236,34009,0.12365735350931034,0.35597237846723945,0.003974671945836614
3014,2024-07-20 14:28:12.338467693,34014,0.07694019291157503,0.3552643628835497,0.00782840558477153
3019,2024-07-20 14:29:38.755751150,34019,0.1490467271121585,0.3545650291178392,0.026690689199749016
3024,2024-07-20 14:31:05.173034606,34024,0.07027207275150618,0.35387457239329334,0.02949851588996309
3029,2024-07-20 14:32:31.590318063,34029,0.03246150662447823,0.3531931865759591,0.025053021481491043
3034,2024-07-20 14:33:58.007601520,34034,0.09308536468889189,0.35252106405302164,0.015624781227015475
3039,2024-07-20 14:35:24.424884977,34039,0.12928708471408687,0.3518583956043018,0.004624233003300081
3044,2024-07-20 14:36:50.842168433,34044,0.24124115110087652,0.3512053702667973,0.006784641766324268
3049,2024-07-20 14:38:17.259451890,34049,0.22662706648273237,0.3505621751919745,0.01347008606726987
3054,2024-07-20 14:39:43.676735347,34054,0.09289906206170927,0.34992899549533973,0.010263405731274624
3059,2024-07-20 14:41:10.094018803,34059,0.17638369210772814,0.3493060140981534,0.0032785240498924314
3064,2024-07-20 14:42:36.511302260,34064,0.014388675890182154,0.348693411561391,0.009784907569918585
3069,2024-07-20 14:44:02.928585717,34069,0.013127242490308513,0.3480913659121212,0.018821557083908532
3074,2024-07-20 14:45:29.345869173,34074,0.04977480202835582,0.3475000524626473,0.008542934411697355
3079,2024-07-20 14:46:55.763152630,34079,0.1695449105989293,0.3469196436229082,0.03211195443928084
3084,2024-07-20 14:48:22.180436087,34084,0.11443762947899402,0.3463503087065069,0.009988877799128888
3089,2024-07-20 14:49:48.597719543,34089,0.14919859587862888,0.3457922137306072,0.01918914392432216
3094,2024-07-20 14:51:15.015003000,34094,0.051774046017021354,0.34524552121003954,0.00802596831555624
3099,2024-07-20 14:52:41.432286457,34099,0.15789830358320905,0.34471038994579123,0.028940134056221603
3104,2024-07-20 14:54:07.849569913,34104,0.13875086823932015,0.34418697480810473,0.04551221828942876
3109,2024-07-20 14:55:34.266853370,34109,0.1983786660069893,0.34367542651421,0.026156263477407866
3114,2024-07-20 14:57:00.684136827,34114,0.12574398313413304,0.3431758914007265,0.020612039352836238
3119,2024-07-20 14:58:27.101420284,34119,0.2716896629588814,0.34268851119081456,0.04535325449724522
3124,2024-07-20 14:59:53.518703740,34124,0.28481264417411256,0.3422134227565414,0.04593020738897946
3129,2024-07-20 15:01:19.935987197,34129,0.11296916163765748,0.3417507578772248,0.016450887132876683
3134,2024-07-20 15:02:46.353270654,34134,0.16159132767208895,0.3413006429945648,0.0075442543635850946
3139,2024-07-20 15:04:12.770554110,34139,0.05881249042781102,0.3408631989656401,0.018510135044021655
3144,2024-07-20 15:05:39.187837567,34144,0.00685280775401139,0.3404385408149267,0.01298057016258135
3149,2024-07-20 15:07:05.605121024,34149,0.09138476544800501,0.34002677748659077,8.829357615637482e-05
3154,2024-07-20 15:08:32.022404480,34154,0.18250013235884158,0.33962801159816297,0.004641519062629059
3159,2024-07-20 15:09:58.439687937,34159,0.11621042883997305,0.33924233919663505,0.018722883502302216
3164,2024-07-20 15:11:24.856971394,34164,0.05965280144937026,0.33886984951794413,0.00870671684317913
3169,2024-07-20 15:12:51.274254850,34169,0.09819479067763691,0.33851062475075877,0.01879971791740211
3174,2024-07-20 15:14:17.691538307,34174,0.13912045168669224,0.33816473980558065,0.026092816422417814
3179,2024-07-20 15:15:44.108821764,34179,0.046868730286928596,0.33783226209025335,0.009923024087123443
3184,2024-07-20 15:17:10.526105221,34184,0.08805313624277182,0.33751325129291354,0.04555339313628347
3189,2024-07-20 15:18:36.943388677,34189,0.0006348062666807041,0.3372077591734078,0.020928270081455508
3194,2024-07-20 15:20:03.360672134,34194,0.2099000461073154,0.33691582936396486,0.029287768764274264
3199,2024-07-20 15:21:29.777955591,34199,0.10221279812640907,0.33663749717996455,0.02514875264982451
3204,2024-07-20 15:22:56.195239047,34204,0.08874004209653452,0.3363727894415375,0.01762629795427819
3209,2024-07-20 15:24:22.612522504,34209,0.03380018880178226,0.3361217243065644,0.03640206698445101
3214,2024-07-20 15:25:49.029805961,34214,0.019780386435909805,0.33588431111569883,0.025843127057096807
3219,2024-07-20 15:27:15.447089417,34219,0.012098100526297716,0.33566055025017705,0.007646438032946377
3224,2024-07-20 15:28:41.864372874,34224,0.04229934364300616,0.335450433003209,0.005258528762719413
3229,2024-07-20 15:30:08.281656331,34229,0.0068071206545522395,0.33525394146528237,0.0027152140928902646
3234,2024-07-20 15:31:34.698939787,34234,0.14238471991118617,0.33507104842399194,0.017649658331876702
3239,2024-07-20 15:33:01.116223244,34239,0.0008112700237495226,0.3349017172789926,0.03401275205532956
3244,2024-07-20 15:34:27.533506701,34244,0.11644640848435049,0.33474590197251813,0.025283123288451115
3249,2024-07-20 15:35:53.950790158,34249,0.1381225525051309,0.33460354693600136,0.005304412348530049
3254,2024-07-20 15:37:20.368073614,34254,0.11965846881790448,0.3344745870531489,0.0064347406192633025
3259,2024-07-20 15:38:46.785357071,34259,0.020821941573842154,0.3343589476396999,0.013809895278336997
3264,2024-07-20 15:40:13.202640528,34264,0.012852142241625179,0.3342565444400775,0.025384358161070805
