,time,signal
13104,13.1046,518.0
13105,13.1056,514.0
13106,13.1066,511.0
13107,13.1076,504.0
13108,13.1086,503.0
13109,13.1096,504.0
13110,13.1106,501.0
13111,13.1116,502.0
13112,13.1126,502.0
13113,13.1136,501.0
13114,13.1146,501.0
13115,13.1156,499.0
13116,13.1166,502.0
13117,13.1176,505.0
13118,13.1186,512.0
13119,13.1196,522.0
13120,13.1206,523.0
13121,13.1216,521.0
13122,13.1226,518.0
13123,13.1236,519.0
13124,13.1246,521.0
13125,13.1256,514.0
13126,13.1266,513.0
13127,13.1276,512.0
13128,13.1286,510.0
13129,13.1296,509.0
13130,13.1306,510.0
13131,13.1316,512.0
13132,13.1326,512.0
13133,13.1336,510.0
13134,13.1346,505.0
13135,13.1356,504.0
13136,13.1366,506.0
13137,13.1376,511.0
13138,13.1386,514.0
13139,13.1396,515.0
13140,13.1406,518.0
13141,13.1416,519.0
13142,13.1426,523.0
13143,13.1436,519.0
13144,13.1446,518.0
13145,13.1456,513.0
13146,13.1466,512.0
13147,13.1476,509.0
13148,13.1486,514.0
13149,13.1496,519.0
13150,13.1506,519.0
13151,13.1516,519.0
13152,13.1526,515.0
13153,13.1536,519.0
13154,13.1546,518.0
13155,13.1556,516.0
13156,13.1566,510.0
13157,13.1576,505.0
13158,13.1586,504.0
13159,13.1596,504.0
13160,13.1606,502.0
13161,13.1616,500.0
13162,13.1626,503.0
13163,13.1636,508.0
13164,13.1646,509.0
13165,13.1656,501.0
13166,13.1666,495.0
13167,13.1676,493.0
13168,13.1686,507.0
13169,13.1696,516.0
13170,13.1706,516.0
13171,13.1716,524.0
13172,13.1726,530.0
13173,13.1736,537.0
13174,13.1746,548.0
13175,13.1756,553.0
13176,13.1766,552.0
13177,13.1776,549.0
13178,13.1786,542.0
13179,13.1796,535.0
13180,13.1806,530.0
13181,13.1816,521.0
13182,13.1826,515.0
13183,13.1836,509.0
13184,13.1846,507.0
13185,13.1856,500.0
13186,13.1866,496.0
13187,13.1876,492.0
13188,13.1886,494.0
13189,13.1896,492.0
13190,13.1906,490.0
13191,13.1916,488.0
13192,13.1926,487.0
13193,13.1936,487.0
13194,13.1946,489.0
13195,13.1956,492.0
13196,13.1966,496.0
13197,13.1976,499.0
13198,13.1986,487.0
13199,13.1996,490.0
13200,13.2006,498.0
13201,13.2016,509.0
13202,13.2026,521.0
13203,13.2036,526.0
13204,13.2046,531.0
13205,13.2056,540.0
13206,13.2066,544.0
13207,13.2076,544.0
13208,13.2086,547.0
13209,13.2096,547.0
13210,13.2106,549.0
13211,13.2116,545.0
13212,13.2126,538.0
13213,13.2136,532.0
13214,13.2146,518.0
13215,13.2156,512.0
13216,13.2166,508.0
13217,13.2176,499.0
13218,13.2186,495.0
13219,13.2196,483.0
13220,13.2206,475.0
13221,13.2216,471.0
13222,13.2226,469.0
13223,13.2236,483.0
13224,13.2246,492.0
13225,13.2256,500.0
13226,13.2266,505.0
13227,13.2276,513.0
13228,13.2286,518.0
13229,13.2296,522.0
13230,13.2306,526.0
13231,13.2316,538.0
13232,13.2326,542.0
13233,13.2336,545.0
13234,13.2346,549.0
13235,13.2356,551.0
13236,13.2366,551.0
13237,13.2376,552.0
13238,13.2386,547.0
13239,13.2396,537.0
13240,13.2406,531.0
13241,13.2416,515.0
13242,13.2426,499.0
13243,13.2436,493.0
13244,13.2446,491.0
13245,13.2456,482.0
13246,13.2466,475.0
13247,13.2476,476.0
13248,13.2486,482.0
13249,13.2496,479.0
13250,13.2506,465.0
13251,13.2516,452.0
13252,13.2526,462.0
13253,13.2536,480.0
13254,13.2546,496.0
13255,13.2556,512.0
13256,13.2566,533.0
13257,13.2576,552.0
13258,13.2586,566.0
13259,13.2596,569.0
13260,13.2606,561.0
13261,13.2616,555.0
13262,13.2626,548.0
13263,13.2636,539.0
13264,13.2646,532.0
13265,13.2656,528.0
13266,13.2666,515.0
13267,13.2676,515.0
13268,13.2686,513.0
13269,13.2696,506.0
13270,13.2706,502.0
13271,13.2716,507.0
13272,13.2726,508.0
13273,13.2736,504.0
13274,13.2746,498.0
13275,13.2756,499.0
13276,13.2766,496.0
13277,13.2776,492.0
13278,13.2786,496.0
13279,13.2796,497.0
13280,13.2806,486.0
13281,13.2816,480.0
13282,13.2826,484.0
13283,13.2836,490.0
13284,13.2846,496.0
13285,13.2856,505.0
13286,13.2866,519.0
13287,13.2876,533.0
13288,13.2886,541.0
13289,13.2896,545.0
13290,13.2906,545.0
13291,13.2916,547.0
13292,13.2926,550.0
13293,13.2936,549.0
13294,13.2946,547.0
13295,13.2956,540.0
13296,13.2966,533.0
13297,13.2976,519.0
13298,13.2986,505.0
13299,13.2996,498.0
13300,13.3006,491.0
13301,13.3016,480.0
13302,13.3026,475.0
13303,13.3036,472.0
13304,13.3046,467.0
13305,13.3056,477.0
13306,13.3066,487.0
13307,13.3076,494.0
13308,13.3086,502.0
13309,13.3096,513.0
13310,13.3106,518.0
13311,13.3116,534.0
13312,13.3126,528.0
13313,13.3136,527.0
13314,13.3146,531.0
13315,13.3156,520.0
13316,13.3166,521.0
13317,13.3176,526.0
13318,13.3186,538.0
13319,13.3196,542.0
13320,13.3206,539.0
13321,13.3216,542.0
13322,13.3226,548.0
13323,13.3236,538.0
13324,13.3246,531.0
13325,13.3256,522.0
13326,13.3266,508.0
13327,13.3276,491.0
13328,13.3286,472.0
13329,13.3296,474.0
13330,13.3306,472.0
13331,13.3316,473.0
13332,13.3326,460.0
13333,13.3336,462.0
13334,13.3346,480.0
13335,13.3356,502.0
13336,13.3366,522.0
13337,13.3376,546.0
13338,13.3386,553.0
13339,13.3396,555.0
13340,13.3406,558.0
13341,13.3416,552.0
13342,13.3426,551.0
13343,13.3436,549.0
13344,13.3446,553.0
13345,13.3456,543.0
13346,13.3466,535.0
13347,13.3476,516.0
13348,13.3486,507.0
13349,13.3496,505.0
13350,13.3506,500.0
13351,13.3516,496.0
13352,13.3526,491.0
13353,13.3536,481.0
13354,13.3546,481.0
13355,13.3556,488.0
13356,13.3566,491.0
13357,13.3576,490.0
13358,13.3586,492.0
13359,13.3596,497.0
13360,13.3606,501.0
13361,13.3616,502.0
13362,13.3626,505.0
13363,13.3636,508.0
13364,13.3646,512.0
13365,13.3656,500.0
13366,13.3666,507.0
13367,13.3676,512.0
13368,13.3686,512.0
13369,13.3696,514.0
13370,13.3706,524.0
13371,13.3716,530.0
13372,13.3726,531.0
13373,13.3736,542.0
13374,13.3746,549.0
13375,13.3756,552.0
13376,13.3766,555.0
13377,13.3776,553.0
13378,13.3786,540.0
13379,13.3796,530.0
13380,13.3806,520.0
13381,13.3816,508.0
13382,13.3826,500.0
13383,13.3836,495.0
13384,13.3846,487.0
13385,13.3856,480.0
13386,13.3866,481.0
13387,13.3876,483.0
13388,13.3886,484.0
13389,13.3896,488.0
13390,13.3906,490.0
13391,13.3916,485.0
13392,13.3926,482.0
13393,13.3936,494.0
13394,13.3946,510.0
13395,13.3956,526.0
13396,13.3966,535.0
13397,13.3976,537.0
13398,13.3986,542.0
13399,13.3996,545.0
13400,13.4006,545.0
13401,13.4016,544.0
13402,13.4026,540.0
13403,13.4036,532.0
13404,13.4046,510.0
13405,13.4056,508.0
13406,13.4066,514.0
13407,13.4076,516.0
13408,13.4086,512.0
13409,13.4096,515.0
13410,13.4106,521.0
13411,13.4116,526.0
13412,13.4126,522.0
13413,13.4136,508.0
13414,13.4146,499.0
13415,13.4156,497.0
13416,13.4166,505.0
13417,13.4176,508.0
13418,13.4186,509.0
13419,13.4196,496.0
13420,13.4206,487.0
13421,13.4216,469.0
13422,13.4226,465.0
13423,13.4236,477.0
13424,13.4246,492.0
13425,13.4256,504.0
13426,13.4266,522.0
13427,13.4276,540.0
13428,13.4286,552.0
13429,13.4296,560.0
13430,13.4306,560.0
13431,13.4316,557.0
13432,13.4326,547.0
13433,13.4336,533.0
13434,13.4346,522.0
13435,13.4356,517.0
13436,13.4366,514.0
13437,13.4376,514.0
13438,13.4386,507.0
13439,13.4396,503.0
13440,13.4406,495.0
13441,13.4416,490.0
13442,13.4426,489.0
13443,13.4436,488.0
13444,13.4446,489.0
13445,13.4456,492.0
13446,13.4466,504.0
13447,13.4476,499.0
13448,13.4486,504.0
13449,13.4496,512.0
13450,13.4506,508.0
13451,13.4516,505.0
13452,13.4526,487.0
13453,13.4536,476.0
13454,13.4546,492.0
13455,13.4556,524.0
13456,13.4566,544.0
13457,13.4576,550.0
13458,13.4586,553.0
13459,13.4596,547.0
13460,13.4606,537.0
13461,13.4616,541.0
13462,13.4626,535.0
13463,13.4636,527.0
13464,13.4646,524.0
13465,13.4656,523.0
13466,13.4666,516.0
13467,13.4676,497.0
13468,13.4686,488.0
13469,13.4696,480.0
13470,13.4706,486.0
13471,13.4716,496.0
13472,13.4726,499.0
13473,13.4736,498.0
13474,13.4746,515.0
13475,13.4756,528.0
13476,13.4766,531.0
13477,13.4776,528.0
13478,13.4786,527.0
13479,13.4796,527.0
13480,13.4806,538.0
13481,13.4816,531.0
13482,13.4826,505.0
13483,13.4836,500.0
13484,13.4846,496.0
13485,13.4856,507.0
13486,13.4866,521.0
13487,13.4876,528.0
13488,13.4886,531.0
13489,13.4896,533.0
13490,13.4906,529.0
13491,13.4916,521.0
13492,13.4926,513.0
13493,13.4936,506.0
13494,13.4946,504.0
13495,13.4956,501.0
13496,13.4966,493.0
13497,13.4976,492.0
13498,13.4986,487.0
13499,13.4996,481.0
13500,13.5006,478.0
13501,13.5016,488.0
13502,13.5026,500.0
13503,13.5036,508.0
13504,13.5046,516.0
13505,13.5056,525.0
13506,13.5066,533.0
13507,13.5076,531.0
13508,13.5086,534.0
13509,13.5096,536.0
13510,13.5106,535.0
13511,13.5116,530.0
13512,13.5126,516.0
13513,13.5136,512.0
13514,13.5146,509.0
13515,13.5156,503.0
13516,13.5166,500.0
13517,13.5176,501.0
13518,13.5186,506.0
13519,13.5196,513.0
13520,13.5206,509.0
13521,13.5216,515.0
13522,13.5226,518.0
13523,13.5236,512.0
13524,13.5246,512.0
13525,13.5256,513.0
13526,13.5266,513.0
13527,13.5276,519.0
13528,13.5286,529.0
13529,13.5296,525.0
13530,13.5306,510.0
13531,13.5316,507.0
13532,13.5326,507.0
13533,13.5336,504.0
13534,13.5346,512.0
13535,13.5356,511.0
13536,13.5366,510.0
13537,13.5376,496.0
13538,13.5386,480.0
13539,13.5396,470.0
13540,13.5406,475.0
13541,13.5416,483.0
13542,13.5426,498.0
13543,13.5436,517.0
13544,13.5446,540.0
13545,13.5456,555.0
13546,13.5466,552.0
13547,13.5476,550.0
13548,13.5486,554.0
13549,13.5496,561.0
13550,13.5506,562.0
13551,13.5516,562.0
13552,13.5526,557.0
13553,13.5536,551.0
13554,13.5546,540.0
13555,13.5556,529.0
13556,13.5566,509.0
13557,13.5576,494.0
13558,13.5586,492.0
13559,13.5596,488.0
13560,13.5606,484.0
13561,13.5616,486.0
13562,13.5626,489.0
13563,13.5636,487.0
13564,13.5646,489.0
13565,13.5656,494.0
13566,13.5666,497.0
13567,13.5676,504.0
13568,13.5686,505.0
13569,13.5696,503.0
13570,13.5706,505.0
13571,13.5716,507.0
13572,13.5726,505.0
13573,13.5736,505.0
13574,13.5746,508.0
13575,13.5756,505.0
13576,13.5766,508.0
13577,13.5776,510.0
13578,13.5786,519.0
13579,13.5796,513.0
13580,13.5806,502.0
13581,13.5816,496.0
13582,13.5826,502.0
13583,13.5836,504.0
13584,13.5846,511.0
13585,13.5856,522.0
13586,13.5866,529.0
13587,13.5876,531.0
13588,13.5886,535.0
13589,13.5896,539.0
13590,13.5906,533.0
13591,13.5916,529.0
13592,13.5926,528.0
13593,13.5936,527.0
13594,13.5946,520.0
13595,13.5956,507.0
13596,13.5966,500.0
13597,13.5976,494.0
13598,13.5986,496.0
13599,13.5996,496.0
13600,13.6006,501.0
13601,13.6016,513.0
13602,13.6026,517.0
13603,13.6036,516.0
13604,13.6046,513.0
13605,13.6056,509.0
13606,13.6066,506.0
13607,13.6076,505.0
13608,13.6086,498.0
13609,13.6096,499.0
13610,13.6106,506.0
13611,13.6116,500.0
13612,13.6126,478.0
13613,13.6136,491.0
13614,13.6146,508.0
13615,13.6156,521.0
13616,13.6166,539.0
13617,13.6176,553.0
13618,13.6186,560.0
13619,13.6196,564.0
13620,13.6206,556.0
13621,13.6216,548.0
13622,13.6226,537.0
13623,13.6236,517.0
13624,13.6246,510.0
13625,13.6256,504.0
13626,13.6266,495.0
13627,13.6276,491.0
13628,13.6286,486.0
13629,13.6296,501.0
13630,13.6306,515.0
13631,13.6316,521.0
13632,13.6326,516.0
13633,13.6336,506.0
13634,13.6346,509.0
13635,13.6356,511.0
13636,13.6366,511.0
13637,13.6376,511.0
13638,13.6386,516.0
13639,13.6396,521.0
13640,13.6406,529.0
13641,13.6416,532.0
13642,13.6426,530.0
13643,13.6436,531.0
13644,13.6446,538.0
13645,13.6456,532.0
13646,13.6466,523.0
13647,13.6476,521.0
13648,13.6486,514.0
13649,13.6496,508.0
13650,13.6506,495.0
13651,13.6516,488.0
13652,13.6526,487.0
13653,13.6536,482.0
13654,13.6546,482.0
13655,13.6556,483.0
13656,13.6566,486.0
13657,13.6576,493.0
13658,13.6586,498.0
13659,13.6596,503.0
13660,13.6606,504.0
13661,13.6616,504.0
13662,13.6626,513.0
13663,13.6636,516.0
13664,13.6646,514.0
13665,13.6656,516.0
13666,13.6666,515.0
13667,13.6676,508.0
13668,13.6686,503.0
13669,13.6696,492.0
13670,13.6706,500.0
13671,13.6716,517.0
13672,13.6726,521.0
13673,13.6736,528.0
13674,13.6746,534.0
13675,13.6756,532.0
13676,13.6766,518.0
13677,13.6776,519.0
13678,13.6786,527.0
13679,13.6796,527.0
13680,13.6806,532.0
13681,13.6816,536.0
13682,13.6826,529.0
13683,13.6836,516.0
13684,13.6846,520.0
13685,13.6856,518.0
13686,13.6866,519.0
13687,13.6876,509.0
13688,13.6886,499.0
13689,13.6896,497.0
13690,13.6906,499.0
13691,13.6916,502.0
13692,13.6926,515.0
13693,13.6936,524.0
13694,13.6946,527.0
13695,13.6956,522.0
13696,13.6966,519.0
13697,13.6976,510.0
13698,13.6986,504.0
13699,13.6996,493.0
13700,13.7006,479.0
13701,13.7016,490.0
13702,13.7026,495.0
13703,13.7036,495.0
13704,13.7046,508.0
13705,13.7056,523.0
13706,13.7066,520.0
13707,13.7076,524.0
13708,13.7086,538.0
13709,13.7096,544.0
13710,13.7106,551.0
13711,13.7116,543.0
13712,13.7126,540.0
13713,13.7136,528.0
13714,13.7146,510.0
13715,13.7156,502.0
13716,13.7166,491.0
13717,13.7176,491.0
13718,13.7186,491.0
13719,13.7196,505.0
13720,13.7206,516.0
13721,13.7216,516.0
13722,13.7226,512.0
13723,13.7236,515.0
13724,13.7246,519.0
13725,13.7256,531.0
13726,13.7266,540.0
13727,13.7276,540.0
13728,13.7286,531.0
13729,13.7296,523.0
13730,13.7306,521.0
13731,13.7316,525.0
13732,13.7326,531.0
13733,13.7336,525.0
13734,13.7346,516.0
13735,13.7356,504.0
13736,13.7366,501.0
13737,13.7376,496.0
13738,13.7386,487.0
13739,13.7396,488.0
13740,13.7406,491.0
13741,13.7416,489.0
13742,13.7426,487.0
13743,13.7436,494.0
13744,13.7446,500.0
13745,13.7456,500.0
13746,13.7466,495.0
13747,13.7476,496.0
13748,13.7486,500.0
13749,13.7496,508.0
13750,13.7506,521.0
13751,13.7516,517.0
13752,13.7526,515.0
13753,13.7536,509.0
13754,13.7546,515.0
13755,13.7556,514.0
13756,13.7566,513.0
13757,13.7576,518.0
13758,13.7586,528.0
13759,13.7596,528.0
13760,13.7606,524.0
13761,13.7616,520.0
13762,13.7626,521.0
13763,13.7636,526.0
13764,13.7646,532.0
13765,13.7656,536.0
13766,13.7666,534.0
13767,13.7676,519.0
13768,13.7686,510.0
13769,13.7696,509.0
13770,13.7706,511.0
13771,13.7716,504.0
13772,13.7726,507.0
13773,13.7736,502.0
13774,13.7746,507.0
13775,13.7756,508.0
13776,13.7766,510.0
13777,13.7776,511.0
13778,13.7786,504.0
13779,13.7796,504.0
13780,13.7806,508.0
13781,13.7816,509.0
13782,13.7826,514.0
13783,13.7836,525.0
13784,13.7846,533.0
13785,13.7856,533.0
13786,13.7866,530.0
13787,13.7876,519.0
13788,13.7886,511.0
13789,13.7896,511.0
13790,13.7906,519.0
13791,13.7916,519.0
13792,13.7926,514.0
13793,13.7936,509.0
13794,13.7946,508.0
13795,13.7956,507.0
13796,13.7966,507.0
13797,13.7976,506.0
13798,13.7986,510.0
13799,13.7996,510.0
13800,13.8006,510.0
13801,13.8016,516.0
13802,13.8026,515.0
13803,13.8036,516.0
13804,13.8046,515.0
13805,13.8056,513.0
13806,13.8066,510.0
13807,13.8076,495.0
13808,13.8086,491.0
13809,13.8096,499.0
13810,13.8106,503.0
13811,13.8116,505.0
13812,13.8126,519.0
13813,13.8136,532.0
13814,13.8146,531.0
13815,13.8156,527.0
13816,13.8166,527.0
13817,13.8176,527.0
13818,13.8186,524.0
13819,13.8196,516.0
13820,13.8206,515.0
13821,13.8216,513.0
13822,13.8226,510.0
13823,13.8236,512.0
13824,13.8246,517.0
13825,13.8256,510.0
13826,13.8266,508.0
13827,13.8276,503.0
13828,13.8286,502.0
13829,13.8296,505.0
13830,13.8306,506.0
13831,13.8316,515.0
13832,13.8326,522.0
13833,13.8336,521.0
13834,13.8346,517.0
13835,13.8356,509.0
13836,13.8366,515.0
13837,13.8376,503.0
13838,13.8386,496.0
13839,13.8396,490.0
13840,13.8406,500.0
13841,13.8416,512.0
13842,13.8426,514.0
13843,13.8436,509.0
13844,13.8446,506.0
13845,13.8456,511.0
13846,13.8466,518.0
13847,13.8476,522.0
13848,13.8486,532.0
13849,13.8496,541.0
13850,13.8506,541.0
13851,13.8516,538.0
13852,13.8526,529.0
13853,13.8536,521.0
13854,13.8546,508.0
13855,13.8556,497.0
13856,13.8566,495.0
13857,13.8576,493.0
13858,13.8586,493.0
13859,13.8596,494.0
13860,13.8606,483.0
13861,13.8616,482.0
13862,13.8626,492.0
13863,13.8636,509.0
13864,13.8646,524.0
13865,13.8656,537.0
13866,13.8666,545.0
13867,13.8676,548.0
13868,13.8686,549.0
13869,13.8696,545.0
13870,13.8706,549.0
13871,13.8716,540.0
13872,13.8726,526.0
13873,13.8736,515.0
13874,13.8746,495.0
13875,13.8756,481.0
13876,13.8766,486.0
13877,13.8776,482.0
13878,13.8786,480.0
13879,13.8796,494.0
13880,13.8806,504.0
13881,13.8816,511.0
13882,13.8826,506.0
13883,13.8836,506.0
13884,13.8846,503.0
13885,13.8856,513.0
13886,13.8866,524.0
13887,13.8876,527.0
13888,13.8886,528.0
13889,13.8896,524.0
13890,13.8906,514.0
13891,13.8916,512.0
13892,13.8926,517.0
13893,13.8936,519.0
13894,13.8946,528.0
13895,13.8956,534.0
13896,13.8966,528.0
13897,13.8976,519.0
13898,13.8986,491.0
13899,13.8996,478.0
13900,13.9006,481.0
13901,13.9016,490.0
13902,13.9026,490.0
13903,13.9036,499.0
13904,13.9046,505.0
13905,13.9056,513.0
13906,13.9066,520.0
13907,13.9076,529.0
13908,13.9086,536.0
13909,13.9096,536.0
13910,13.9106,540.0
13911,13.9116,537.0
13912,13.9126,530.0
13913,13.9136,527.0
13914,13.9146,531.0
13915,13.9156,539.0
13916,13.9166,548.0
13917,13.9176,540.0
13918,13.9186,523.0
13919,13.9196,515.0
13920,13.9206,500.0
13921,13.9216,499.0
13922,13.9226,507.0
13923,13.9236,504.0
13924,13.9246,507.0
13925,13.9256,513.0
13926,13.9266,509.0
13927,13.9276,501.0
13928,13.9286,491.0
13929,13.9296,487.0
13930,13.9306,490.0
13931,13.9316,499.0
13932,13.9326,502.0
13933,13.9336,506.0
13934,13.9346,506.0
13935,13.9356,507.0
13936,13.9366,504.0
13937,13.9376,499.0
13938,13.9386,506.0
13939,13.9396,515.0
13940,13.9406,516.0
13941,13.9416,516.0
13942,13.9426,518.0
13943,13.9436,521.0
13944,13.9446,525.0
13945,13.9456,527.0
13946,13.9466,528.0
13947,13.9476,531.0
13948,13.9486,531.0
13949,13.9496,524.0
13950,13.9506,519.0
13951,13.9516,513.0
13952,13.9526,502.0
13953,13.9536,498.0
13954,13.9546,499.0
13955,13.9556,492.0
13956,13.9566,491.0
13957,13.9576,492.0
13958,13.9586,496.0
13959,13.9596,497.0
13960,13.9606,504.0
13961,13.9616,513.0
13962,13.9626,521.0
13963,13.9636,524.0
13964,13.9646,525.0
13965,13.9656,526.0
13966,13.9666,519.0
13967,13.9676,521.0
13968,13.9686,512.0
13969,13.9696,505.0
13970,13.9706,504.0
13971,13.9716,512.0
13972,13.9726,519.0
13973,13.9736,518.0
13974,13.9746,513.0
13975,13.9756,521.0
13976,13.9766,523.0
13977,13.9776,521.0
13978,13.9786,525.0
13979,13.9796,527.0
13980,13.9806,529.0
13981,13.9816,526.0
13982,13.9826,529.0
13983,13.9836,526.0
13984,13.9846,529.0
13985,13.9856,527.0
13986,13.9866,530.0
13987,13.9876,526.0
13988,13.9886,520.0
13989,13.9896,521.0
13990,13.9906,522.0
13991,13.9916,513.0
13992,13.9926,509.0
13993,13.9936,505.0
13994,13.9946,498.0
13995,13.9956,488.0
13996,13.9966,489.0
13997,13.9976,490.0
13998,13.9986,492.0
13999,13.9996,495.0
14000,14.0006,503.0
14001,14.0016,515.0
14002,14.0026,519.0
14003,14.0036,523.0
14004,14.0046,522.0
14005,14.0056,519.0
14006,14.0066,505.0
14007,14.0076,488.0
14008,14.0086,486.0
14009,14.0096,486.0
14010,14.0106,491.0
14011,14.0116,492.0
14012,14.0126,509.0
14013,14.0136,524.0
14014,14.0146,532.0
14015,14.0156,526.0
14016,14.0166,526.0
14017,14.0176,527.0
14018,14.0186,526.0
14019,14.0196,511.0
14020,14.0206,508.0
14021,14.0216,511.0
14022,14.0226,519.0
14023,14.0236,525.0
14024,14.0246,534.0
14025,14.0256,537.0
14026,14.0266,533.0
14027,14.0276,522.0
14028,14.0286,525.0
14029,14.0296,515.0
14030,14.0306,510.0
14031,14.0316,510.0
14032,14.0326,506.0
14033,14.0336,506.0
14034,14.0346,506.0
14035,14.0356,512.0
14036,14.0366,524.0
14037,14.0376,525.0
14038,14.0386,526.0
14039,14.0396,524.0
14040,14.0406,520.0
14041,14.0416,515.0
14042,14.0426,515.0
14043,14.0436,514.0
14044,14.0446,519.0
14045,14.0456,518.0
14046,14.0466,516.0
14047,14.0476,511.0
14048,14.0486,507.0
14049,14.0496,504.0
14050,14.0506,494.0
14051,14.0516,487.0
14052,14.0526,478.0
14053,14.0536,485.0
14054,14.0546,492.0
14055,14.0556,499.0
14056,14.0566,504.0
14057,14.0576,512.0
14058,14.0586,504.0
14059,14.0596,507.0
14060,14.0606,512.0
14061,14.0616,515.0
14062,14.0626,524.0
14063,14.0636,537.0
14064,14.0646,542.0
14065,14.0656,546.0
14066,14.0666,549.0
14067,14.0676,523.0
14068,14.0686,495.0
14069,14.0696,491.0
14070,14.0706,492.0
14071,14.0716,494.0
14072,14.0726,496.0
14073,14.0736,507.0
14074,14.0746,519.0
14075,14.0756,529.0
14076,14.0766,535.0
14077,14.0776,536.0
14078,14.0786,543.0
14079,14.0796,540.0
14080,14.0806,534.0
14081,14.0816,532.0
14082,14.0826,529.0
14083,14.0836,516.0
14084,14.0846,507.0
14085,14.0856,504.0
14086,14.0866,506.0
14087,14.0876,500.0
14088,14.0886,482.0
14089,14.0896,481.0
14090,14.0906,479.0
14091,14.0916,476.0
14092,14.0926,491.0
14093,14.0936,501.0
14094,14.0946,511.0
14095,14.0956,510.0
14096,14.0966,512.0
14097,14.0976,511.0
14098,14.0986,515.0
14099,14.0996,518.0
14100,14.1006,529.0
14101,14.1016,527.0
14102,14.1026,530.0
14103,14.1036,534.0
14104,14.1046,534.0
14105,14.1056,535.0
14106,14.1066,537.0
14107,14.1076,537.0
14108,14.1086,535.0
14109,14.1096,518.0
14110,14.1106,506.0
14111,14.1116,496.0
14112,14.1126,498.0
14113,14.1136,498.0
14114,14.1146,495.0
14115,14.1156,497.0
14116,14.1166,497.0
14117,14.1176,491.0
14118,14.1186,500.0
14119,14.1196,488.0
14120,14.1206,489.0
14121,14.1216,505.0
14122,14.1226,524.0
14123,14.1236,543.0
14124,14.1246,558.0
14125,14.1256,553.0
14126,14.1266,543.0
14127,14.1276,531.0
14128,14.1286,529.0
14129,14.1296,528.0
14130,14.1306,515.0
14131,14.1316,513.0
14132,14.1326,508.0
14133,14.1336,498.0
14134,14.1346,496.0
14135,14.1356,497.0
14136,14.1366,501.0
14137,14.1376,511.0
14138,14.1386,515.0
14139,14.1396,514.0
14140,14.1406,508.0
14141,14.1416,513.0
14142,14.1426,506.0
14143,14.1436,500.0
14144,14.1446,507.0
14145,14.1456,508.0
14146,14.1466,513.0
14147,14.1476,516.0
14148,14.1486,511.0
14149,14.1496,508.0
14150,14.1506,507.0
14151,14.1516,507.0
14152,14.1526,515.0
14153,14.1536,524.0
14154,14.1546,528.0
14155,14.1556,529.0
14156,14.1566,517.0
14157,14.1576,507.0
14158,14.1586,510.0
14159,14.1596,501.0
14160,14.1606,497.0
14161,14.1616,503.0
14162,14.1626,508.0
14163,14.1636,501.0
14164,14.1646,503.0
14165,14.1656,511.0
14166,14.1666,519.0
14167,14.1676,521.0
14168,14.1686,521.0
14169,14.1696,520.0
14170,14.1706,524.0
14171,14.1716,521.0
14172,14.1726,515.0
14173,14.1736,516.0
14174,14.1746,521.0
14175,14.1756,520.0
14176,14.1766,523.0
14177,14.1776,523.0
14178,14.1786,523.0
14179,14.1796,522.0
14180,14.1806,524.0
14181,14.1816,515.0
14182,14.1826,505.0
14183,14.1836,507.0
14184,14.1846,511.0
14185,14.1856,505.0
14186,14.1866,499.0
14187,14.1876,502.0
